================================================================================
ARE_TrueAccept_CE_FalseReject - BALANCED Mode - Rejection Rate 0.20 - HEAD
================================================================================

Total cases: 152

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
5282       10     10         10         reject       accept        0.7979       11.2545      1.2362       6.0952      
5353       29     29         29         reject       accept        0.7544       8.8455       1.0247       5.2796      
5362       8      8          8          reject       accept        1.5887       4.8308       2.7735       4.4477      
5375       51     51         51         reject       accept        1.0954       1.1420       1.2294       0.6902      
5415       5      5          5          reject       accept        1.4676       0.8604       1.5176       0.8218      
5447       67     67         67         reject       accept        1.1400       5.4521       1.2937       4.4588      
5458       42     42         42         reject       accept        0.5451       6.3125       0.9111       3.3907      
5633       39     39         39         reject       accept        1.0426       1.0030       1.2865       0.5962      
5658       62     62         62         reject       accept        1.1097       3.1043       1.3261       2.8782      
5669       59     59         59         reject       accept        1.1246       2.9061       1.3297       1.6735      
5752       50     50         50         reject       accept        0.8632       9.4322       1.2148       5.3543      
5797       46     46         46         reject       accept        0.5092       7.5305       0.7813       4.9613      
5802       38     38         38         reject       accept        0.8729       2.7731       1.3487       2.1303      
5816       60     60         60         reject       accept        0.7938       7.8304       1.1484       4.1269      
5828       37     37         37         reject       accept        0.5467       0.8873       0.7377       0.3913      
5889       34     34         34         reject       accept        0.5727       0.9001       0.7383       0.5034      
5910       62     62         62         reject       accept        0.4319       7.8113       0.9986       7.0935      
6041       35     35         35         reject       accept        0.7935       4.1246       0.8280       3.6336      
6134       39     39         39         reject       accept        1.1229       5.2852       2.2101       3.7895      
6212       0      0          0          reject       accept        0.7105       1.6474       0.7496       1.5209      
6222       62     62         62         reject       accept        1.1845       5.1624       1.4171       3.5640      
6319       56     56         56         reject       accept        0.8572       9.0224       0.9978       5.0125      
6351       54     54         54         reject       accept        1.2748       1.4846       1.4963       1.3866      
6427       19     19         19         reject       accept        0.8485       4.4404       1.2817       3.6865      
6549       18     18         18         reject       accept        0.5136       0.8757       0.8817       0.6231      
6643       47     47         47         reject       accept        0.7456       2.0730       0.8148       1.3046      
6654       43     43         43         reject       accept        1.1872       1.1696       1.3417       0.8923      
6698       2      2          2          reject       accept        0.6492       0.9285       0.7433       0.8083      
6730       48     48         48         reject       accept        0.7269       2.6358       0.9592       2.0403      
6750       57     57         57         reject       accept        1.1876       1.2017       1.1999       0.5856      
6756       30     30         30         reject       accept        1.1894       16.7801      1.3497       8.1843      
6767       42     42         42         reject       accept        1.0096       5.4706       1.5532       4.9665      
6869       43     43         43         reject       accept        0.7250       6.0537       0.7465       4.4277      
6955       12     12         12         reject       accept        0.7697       6.1986       1.1233       5.0074      
6971       7      7          7          reject       accept        0.6639       0.9572       0.9900       0.4857      
7073       14     14         14         reject       accept        0.9559       1.3882       1.0100       1.1872      
7216       38     38         38         reject       accept        0.9432       1.5916       1.1927       1.5652      
7450       56     56         56         reject       accept        1.1379       1.1800       1.5297       0.7321      
7532       23     23         23         reject       accept        1.1919       13.1718      1.1928       6.3158      
7622       5      5          5          reject       accept        0.6553       6.4500       0.7586       3.3119      
7671       11     11         11         reject       accept        0.7571       4.8686       0.7633       2.5446      
7764       40     40         40         reject       accept        0.7695       1.3949       1.2479       1.3668      
7929       11     11         11         reject       accept        0.5137       0.8775       0.7482       0.7734      
8237       45     45         45         reject       accept        1.5261       0.9670       1.6378       0.8036      
8269       47     47         47         reject       accept        1.2206       2.5265       1.3826       2.2714      
8299       14     14         14         reject       accept        1.0421       1.0495       1.3070       0.9309      
8362       31     31         31         reject       accept        0.7503       0.9255       0.7533       0.5117      
8400       4      4          4          reject       accept        1.5626       1.1482       1.9130       0.9672      
8566       54     54         54         reject       accept        1.1027       0.9702       1.6963       0.9465      
8683       47     47         47         reject       accept        1.1961       4.1109       1.2166       2.2087      
8693       58     58         58         reject       accept        0.7401       0.9371       0.7516       0.9280      
8711       63     63         63         reject       accept        0.7083       2.8985       0.7549       2.2095      
8800       15     15         15         reject       accept        0.8323       0.9314       0.8434       0.4601      
8855       62     62         62         reject       accept        2.8436       2.5900       3.6412       2.4902      
8963       2      2          2          reject       accept        1.8060       11.8766      2.1904       7.9885      
9024       21     21         21         reject       accept        1.0235       1.1263       1.3634       0.6591      
9071       62     62         62         reject       accept        1.2941       10.7739      1.4588       7.2289      
9165       68     68         68         reject       accept        0.7178       0.9941       0.7363       0.8607      
9375       25     25         25         reject       accept        0.6876       7.0577       0.8913       6.4529      
9439       56     56         56         reject       accept        0.8586       2.7887       1.1388       2.3029      
9520       54     54         54         reject       accept        1.5433       1.1967       1.5811       0.7404      
9566       57     57         57         reject       accept        0.6811       0.6718       0.7443       0.3983      
9645       36     36         36         reject       accept        0.8341       4.2648       1.2793       3.2388      
9676       58     58         58         reject       accept        1.5959       2.0321       1.6233       1.5873      
9740       29     29         29         reject       accept        1.3104       1.0051       1.5323       0.9699      
9793       49     49         49         reject       accept        0.7574       1.0005       1.1443       0.5430      
9873       20     20         20         reject       accept        1.2704       2.1637       1.4292       1.4709      
9933       43     43         43         reject       accept        1.2257       19.4313      1.6878       9.9950      
