================================================================================
ARE_TrueReject_CE_FalseAccept - WORST Mode - Rejection Rate 0.60 - TAIL
================================================================================

Total cases: 492

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
707        85     12         12         accept       reject        1.4389       1.6965       1.2214       2.9413      
708        78     26         26         accept       reject        2.2153       2.1581       1.8909       3.5780      
778        81     37         37         accept       reject        20.9576      10.0678      18.1989      10.1579     
798        70     1          1          accept       reject        16.3114      17.0806      14.4200      24.3138     
855        98     23         23         accept       reject        13.0590      11.7211      11.5633      21.9445     
859        93     4          4          accept       reject        13.4021      14.2471      11.8635      19.3966     
939        97     34         34         accept       reject        4.9593       11.1695      4.4860       11.7981     
1006       86     22         22         accept       reject        0.4712       19.7497      0.4491       21.7179     
1026       97     64         64         accept       reject        11.1984      10.5476      9.8526       21.1369     
1048       78     27         27         accept       reject        5.7773       26.8205      5.6713       29.8694     
1083       90     12         12         accept       reject        0.0672       5.9940       0.0670       8.1156      
1102       80     4          4          accept       reject        1.7507       3.5962       1.5265       4.5783      
1128       81     37         37         accept       reject        4.8990       18.4817      4.0511       18.7194     
1131       91     73         30         accept       reject        50.3758      28.1314      43.0638      32.5661     
1139       91     32         32         accept       reject        0.9984       4.8903       0.9038       9.4523      
1156       93     77         77         accept       reject        41.4082      32.8699      33.2505      39.7787     
1191       99     46         46         accept       reject        0.9851       4.6236       0.9191       9.3076      
1220       81     37         37         accept       reject        9.5819       8.1733       8.4949       9.2594      
1252       93     24         24         accept       reject        5.2849       9.4381       4.3586       11.4234     
1261       89     12         12         accept       reject        4.1678       8.3109       3.9886       16.5781     
1277       70     48         48         accept       reject        12.7081      7.8812       11.5527      12.6062     
1278       92     70         70         accept       reject        31.8316      34.6808      25.5802      38.9376     
1326       91     20         20         accept       reject        7.3567       3.9178       7.1392       8.0067      
1340       99     18         18         accept       reject        27.0138      20.2657      22.1106      35.0072     
1369       96     52         52         accept       reject        0.4922       1.2521       0.4602       1.6269      
1371       98     21         21         accept       reject        1.3167       9.5811       1.1215       10.3697     
1437       80     43         43         accept       reject        2.2167       8.5846       1.8807       10.8687     
1477       76     30         30         accept       reject        0.0672       1.3730       0.0670       3.2573      
1494       70     0          0          accept       reject        0.0672       0.9555       0.0665       1.4930      
1504       92     33         14         accept       reject        17.4129      9.5170       16.5559      18.0410     
1522       69     9          9          accept       reject        3.8130       8.8824       3.4228       14.4138     
1554       69     23         23         accept       reject        4.0491       22.4801      3.3465       25.2386     
1583       79     33         33         accept       reject        4.0437       4.3870       3.4141       7.7554      
1595       76     12         12         accept       reject        2.7294       12.5879      2.2511       13.1348     
1597       87     9          9          accept       reject        4.7204       19.4462      3.8832       22.1795     
1602       74     55         65         accept       reject        13.4078      8.4460       10.9353      11.5460     
1663       92     18         18         accept       reject        0.0671       0.8990       0.0666       1.3929      
1751       99     78         78         accept       reject        34.2864      24.9971      27.6522      27.9754     
1753       89     8          8          accept       reject        3.7952       12.2704      3.6046       17.3780     
1819       76     22         22         accept       reject        1.3974       8.5153       1.2402       15.5203     
1821       92     54         54         accept       reject        5.0794       3.3879       4.1416       5.7670      
1827       83     53         53         accept       reject        2.0972       8.9353       1.7733       10.6162     
1828       95     12         12         accept       reject        19.5203      21.8296      18.1333      30.0435     
1836       80     76         76         accept       reject        42.7258      26.4275      34.4273      28.0971     
1862       94     20         20         accept       reject        2.6533       16.4239      2.2807       20.1115     
1873       76     17         17         accept       reject        0.0672       1.6629       0.0668       2.8913      
1874       69     9          9          accept       reject        5.5660       3.5694       4.5534       4.3370      
1921       88     26         43         accept       reject        11.6664      6.0894       9.5115       6.8448      
1937       97     34         34         accept       reject        6.6366       8.6509       6.6151       10.2785     
1988       95     30         30         accept       reject        19.8535      12.5898      16.8767      17.0309     
2025       81     16         16         accept       reject        12.0566      25.8643      9.7552       27.7281     
2056       77     18         18         accept       reject        0.0672       4.6506       0.0672       6.5562      
2067       79     7          7          accept       reject        1.2646       19.0135      1.0788       19.9929     
2076       73     10         10         accept       reject        0.0672       0.9526       0.0664       1.5360      
2085       95     30         30         accept       reject        2.2119       15.3117      2.0429       17.4679     
2094       91     5          5          accept       reject        0.4492       3.0263       0.4294       8.9556      
2102       97     35         35         accept       reject        0.5852       2.4438       0.5836       9.9775      
2104       72     24         78         accept       reject        20.2042      29.8997      16.3076      30.5788     
2134       94     16         16         accept       reject        2.0991       8.2818       1.8636       17.2931     
2138       95     69         69         accept       reject        44.3362      27.6899      39.7808      48.3264     
2172       99     78         78         accept       reject        66.8061      51.1783      53.5485      58.5572     
2195       87     16         16         accept       reject        0.0672       13.9312      0.0670       14.9737     
2197       91     84         84         accept       reject        51.1968      42.4400      42.1885      47.2293     
2208       73     30         30         accept       reject        16.4885      12.3371      13.3899      24.1049     
2215       74     18         18         accept       reject        9.3343       16.4565      7.5409       20.8387     
2218       91     73         73         accept       reject        52.2975      40.1905      42.5629      46.7759     
2220       88     34         34         accept       reject        3.1974       3.7630       2.6253       3.8803      
2243       82     6          6          accept       reject        0.0672       1.1787       0.0672       1.5909      
2248       79     40         40         accept       reject        0.4023       11.1945      0.3988       11.5662     
2254       84     5          5          accept       reject        0.0672       0.9251       0.0668       1.6355      
2293       70     62         62         accept       reject        3.6921       16.1894      3.1018       18.4220     
2312       93     34         34         accept       reject        7.8376       9.8098       6.7577       23.7966     
2328       92     62         62         accept       reject        12.9618      11.6515      11.6880      18.7591     
2376       90     13         13         accept       reject        0.6630       6.8697       0.6052       11.5506     
2406       83     1          1          accept       reject        1.9816       19.0110      1.6851       21.7771     
2434       99     25         25         accept       reject        12.3561      10.5043      11.5793      17.4664     
2468       72     3          3          accept       reject        0.0668       1.2239       0.0664       2.2760      
2490       80     29         29         accept       reject        3.3738       12.4603      3.1227       13.8187     
2498       98     35         35         accept       reject        6.5087       5.3951       6.0654       17.9320     
2501       76     69         69         accept       reject        18.9045      17.6608      16.5837      30.1404     
2531       96     52         52         accept       reject        0.4566       3.6241       0.4319       3.6889      
2574       73     67         67         accept       reject        3.0707       2.0585       2.5555       2.5955      
2602       85     5          5          accept       reject        0.4641       2.7078       0.4601       9.3427      
2621       71     1          1          accept       reject        6.3481       5.3344       6.2407       15.5747     
2651       87     16         16         accept       reject        0.0672       8.6960       0.0664       10.5341     
2666       92     33         33         accept       reject        13.1521      9.9278       11.4320      16.2152     
2668       84     20         20         accept       reject        0.7594       3.7723       0.7426       5.1114      
2669       75     21         21         accept       reject        12.6453      18.5943      10.2611      20.2675     
2696       71     40         40         accept       reject        3.2024       21.5493      2.8993       27.7580     
2707       90     13         13         accept       reject        3.4130       7.2805       2.9991       10.0881     
2724       90     73         73         accept       reject        33.2189      33.2396      29.3332      44.0413     
2745       72     3          4          accept       reject        5.8195       3.2049       5.5179       7.4712      
2796       88     42         42         accept       reject        5.2325       5.8505       4.3218       5.9322      
2814       92     6          6          accept       reject        0.0671       0.9003       0.0666       0.9176      
2847       78     44         44         accept       reject        0.7047       3.6357       0.6331       4.9833      
2896       70     10         92         accept       reject        16.3005      13.3987      14.0249      28.1629     
2909       88     42         42         accept       reject        1.9479       7.5505       1.7276       7.7670      
2924       84     10         10         accept       reject        1.5688       5.9473       1.4097       13.1531     
2954       76     17         17         accept       reject        4.8798       4.2617       3.9718       4.3643      
2969       73     30         30         accept       reject        0.7063       7.8264       0.6349       11.4405     
3017       90     68         77         accept       reject        21.5296      18.4869      19.6945      29.0240     
3048       75     24         24         accept       reject        7.9780       21.6553      6.5016       21.7335     
3063       95     4          4          accept       reject        1.4507       11.8983      1.2499       12.3161     
3077       69     65         65         accept       reject        22.2099      17.1889      20.4958      26.3792     
3083       86     5          5          accept       reject        4.5184       21.1482      3.9568       27.2224     
3100       85     13         13         accept       reject        2.1186       5.1230       1.8605       15.2403     
3144       73     30         30         accept       reject        9.0601       7.3755       7.6457       19.8879     
3164       96     47         52         accept       reject        0.7589       0.5143       0.6737       0.9654      
3167       76     17         12         accept       reject        2.4810       2.2051       2.0522       2.4805      
3176       80     36         36         accept       reject        1.5920       9.5252       1.4104       9.7132      
3177       89     6          6          accept       reject        0.0672       3.8445       0.0664       4.0771      
3182       79     18         18         accept       reject        1.2282       2.3803       1.1095       4.0130      
3194       72     13         13         accept       reject        20.9200      19.5262      17.4474      32.5936     
3213       73     30         30         accept       reject        19.1828      14.0865      17.3319      23.2054     
3215       84     5          5          accept       reject        0.0672       0.9485       0.0664       1.2084      
3250       70     45         6          accept       reject        4.9276       3.1430       4.5208       5.5933      
3261       92     14         14         accept       reject        4.7780       8.0414       4.4559       15.8595     
3279       69     9          9          accept       reject        1.9268       13.6548      1.7103       15.0166     
3300       73     30         30         accept       reject        9.7074       4.4866       9.4898       6.8827      
3328       88     14         14         accept       reject        1.2485       1.9790       1.1886       4.0462      
3331       70     10         10         accept       reject        15.4286      21.7875      12.4238      29.6844     
3402       82     70         70         accept       reject        36.2843      24.9802      35.6126      38.8835     
3484       89     8          8          accept       reject        0.0672       0.9092       0.0664       0.9593      
3487       97     43         43         accept       reject        25.4607      20.9531      21.0316      22.1728     
3495       73     30         30         accept       reject        3.7703       16.3244      3.7027       23.0217     
3523       81     17         17         accept       reject        1.1408       1.7779       1.1176       3.0138      
3540       78     22         22         accept       reject        0.6635       3.9051       0.6128       5.3416      
3616       77     54         54         accept       reject        1.7745       4.8781       1.7084       11.9126     
3617       95     30         30         accept       reject        1.7686       1.7903       1.7371       3.2610      
3625       92     70         70         accept       reject        62.1986      41.0804      49.9004      54.3135     
3628       88     18         18         accept       reject        10.2518      11.5722      8.9358       14.0674     
3642       72     2          2          accept       reject        0.0672       0.6980       0.0664       1.1189      
3647       72     44         44         accept       reject        3.9805       12.6787      3.6872       18.1453     
3650       86     20         39         accept       reject        14.0725      11.1889      11.4253      12.4287     
3651       92     10         10         accept       reject        0.8540       14.2178      0.8420       17.3147     
3669       85     5          5          accept       reject        8.7033       5.6757       7.1655       9.7668      
3727       90     61         61         accept       reject        12.4238      9.0307       11.4945      20.2827     
3762       91     5          5          accept       reject        0.7283       4.1687       0.6737       6.5545      
3767       93     73         73         accept       reject        46.6304      40.6770      37.4965      46.5849     
3840       89     81         81         accept       reject        44.0654      40.8299      38.1163      43.0256     
3858       93     8          8          accept       reject        3.7340       7.6186       3.1174       13.3606     
3867       87     16         16         accept       reject        0.6605       14.5023      0.6359       18.4039     
3892       84     25         25         accept       reject        3.2247       2.4774       2.7911       9.5624      
3897       90     13         13         accept       reject        0.5624       0.5218       0.5191       0.8897      
3901       86     16         16         accept       reject        3.3433       20.6059      2.8064       20.7760     
3904       77     18         18         accept       reject        5.1162       11.2393      4.2737       14.1753     
3915       84     5          5          accept       reject        0.0672       1.6141       0.0666       5.5429      
4005       77     0          0          accept       reject        0.7834       14.0356      0.6961       16.3779     
4034       94     16         16         accept       reject        0.3624       10.3659      0.3624       17.8199     
4044       80     3          3          accept       reject        0.0666       3.3007       0.0665       6.7172      
4053       87     16         16         accept       reject        0.4506       11.1936      0.4278       14.2411     
4058       91     45         45         accept       reject        0.4800       2.6683       0.4517       8.9549      
4064       75     3          3          accept       reject        0.6279       1.9368       0.5982       6.8311      
4090       72     4          4          accept       reject        0.0672       0.9215       0.0664       1.0028      
4112       92     32         57         accept       reject        15.6168      9.0412       13.7378      10.6291     
4139       70     40         40         accept       reject        3.0478       2.8548       2.5488       4.3850      
4177       74     45         45         accept       reject        5.2034       7.2139       4.5316       14.0618     
4188       99     26         26         accept       reject        0.6149       2.0807       0.6093       6.1940      
4191       93     55         55         accept       reject        2.5012       4.8007       2.0749       6.0034      
4241       77     7          7          accept       reject        8.8618       10.6352      7.1677       16.8103     
4274       72     2          2          accept       reject        3.8168       10.6840      3.7207       21.9509     
4282       73     30         30         accept       reject        4.7302       19.5720      4.1754       23.3888     
4285       97     34         38         accept       reject        1.3947       1.2038       1.1832       2.7398      
4294       97     88         88         accept       reject        25.0738      17.1201      24.5571      31.9470     
4330       96     47         47         accept       reject        3.5955       2.3243       2.9625       2.7575      
4342       75     72         72         accept       reject        56.8713      31.8363      46.3901      56.0955     
4371       93     49         49         accept       reject        0.4604       7.2116       0.4442       8.6653      
4375       74     27         27         accept       reject        0.7504       20.9536      0.6926       24.7728     
4396       70     54         54         accept       reject        0.5120       0.9638       0.4766       0.9713      
4410       80     42         42         accept       reject        3.9259       4.6902       3.2441       10.0254     
4412       75     55         74         accept       reject        25.0611      25.9073      23.2168      36.5803     
4430       74     4          50         accept       reject        11.6265      13.3229      10.4637      18.5009     
4457       78     1          1          accept       reject        1.8564       5.1922       1.6312       10.4565     
4470       97     66         66         accept       reject        23.5189      15.1452      19.4029      21.5224     
4500       98     11         11         accept       reject        0.5622       3.9468       0.5241       5.6681      
4526       98     35         35         accept       reject        0.0670       1.6204       0.0669       1.9921      
4555       78     75         42         accept       reject        26.0132      16.3202      21.9217      31.4445     
4576       74     7          7          accept       reject        5.8154       7.2371       4.7317       8.5642      
4597       76     30         30         accept       reject        0.6361       8.1722       0.5947       10.4033     
4605       84     16         16         accept       reject        0.6229       4.9589       0.5838       14.8611     
4678       81     13         13         accept       reject        0.0672       1.2987       0.0664       2.6687      
4680       81     13         13         accept       reject        3.4519       2.0299       2.8737       2.5645      
4721       93     77         77         accept       reject        41.3987      25.3891      36.3885      44.4871     
4755       83     53         57         accept       reject        1.7033       5.5357       1.5403       6.1088      
4806       87     11         11         accept       reject        7.9195       10.5823      6.4210       12.8537     
4820       74     50         50         accept       reject        9.1259       12.1267      7.5906       16.3121     
4837       86     40         40         accept       reject        19.9802      16.1978      16.1469      25.8073     
4841       69     23         23         accept       reject        0.9081       9.6664       0.9064       14.8701     
4876       98     2          2          accept       reject        0.0672       4.6896       0.0664       4.6999      
4924       86     28         87         accept       reject        12.9189      24.4907      10.8632      28.3104     
4933       94     16         16         accept       reject        0.0670       19.9405      0.0664       19.9565     
4944       75     20         20         accept       reject        0.9992       6.6423       0.8721       12.7277     
4963       70     16         16         accept       reject        3.3263       10.7159      2.9936       12.5028     
4984       80     38         42         accept       reject        9.8916       6.3517       9.3181       9.2505      
5005       82     1          1          accept       reject        6.2883       11.6533      5.5151       19.9515     
5040       78     4          4          accept       reject        1.3352       2.6333       1.1459       4.0149      
5044       88     66         66         accept       reject        6.6941       9.7937       5.4527       12.3817     
5048       86     22         25         accept       reject        9.5116       5.6422       7.9712       7.6068      
5051       80     5          5          accept       reject        0.4313       5.1581       0.4150       10.1917     
5093       69     65         65         accept       reject        3.2272       2.6817       2.8658       4.4033      
5097       91     84         84         accept       reject        57.0918      41.9018      46.4843      52.8612     
5130       90     12         12         accept       reject        0.5546       8.8764       0.5157       9.7230      
5141       89     9          78         accept       reject        20.7125      19.4599      17.5472      30.1575     
5143       74     4          4          accept       reject        5.8186       14.4630      4.8592       16.1142     
5181       82     3          92         accept       reject        14.9074      14.3275      14.0829      26.8782     
5196       71     60         60         accept       reject        0.7816       2.7079       0.6919       2.9012      
5207       74     4          4          accept       reject        5.5292       8.8752       5.0664       12.5431     
5215       94     40         40         accept       reject        15.8558      22.4487      12.8838      22.5322     
5220       93     14         14         accept       reject        1.8782       12.1781      1.5827       14.7972     
5221       93     67         67         accept       reject        0.8646       4.9006       0.7668       6.1140      
5234       99     61         61         accept       reject        6.5601       22.3019      5.8375       22.6631     
5276       78     1          1          accept       reject        0.0672       1.7490       0.0666       4.0764      
5286       85     11         40         accept       reject        14.3379      11.7805      11.9245      14.6649     
5295       75     24         24         accept       reject        4.3870       3.2647       4.1175       9.5288      
5307       78     80         80         accept       reject        35.5749      31.7609      28.8795      37.1462     
5367       85     3          3          accept       reject        7.4489       10.4671      6.2377       18.1375     
5369       78     61         61         accept       reject        0.5050       2.2004       0.4773       2.6315      
5379       76     49         49         accept       reject        19.4040      15.7324      16.1491      22.9180     
5420       95     30         30         accept       reject        2.3760       1.5540       1.9824       2.1271      
5426       78     20         40         accept       reject        4.3918       4.9895       3.6837       6.2636      
5454       86     5          5          accept       reject        8.7928       17.3989      8.1313       25.9105     
5457       84     9          9          accept       reject        3.4671       7.7826       2.8543       11.5747     
5462       93     73         73         accept       reject        52.9411      55.6688      45.7787      55.8524     
5467       78     45         45         accept       reject        0.5904       8.9226       0.5797       14.8940     
5485       83     70         82         accept       reject        35.3503      22.7384      30.6637      40.4288     
5490       90     13         13         accept       reject        2.2091       14.4860      1.9237       18.8757     
5526       80     69         69         accept       reject        44.9385      27.7552      41.4657      38.7815     
5576       69     9          9          accept       reject        2.5404       6.7842       2.4755       11.0439     
5584       70     54         54         accept       reject        8.1782       20.6447      6.6249       25.4943     
5588       75     40         40         accept       reject        5.3523       24.4679      4.8212       26.4260     
5590       73     10         10         accept       reject        2.8734       10.3498      2.6296       19.6785     
5605       93     3          4          accept       reject        20.9315      10.0513      18.2169      11.1732     
5618       72     30         30         accept       reject        6.9838       17.0164      6.3667       19.5040     
5624       93     42         59         accept       reject        6.6173       4.3025       5.4840       7.8129      
5651       96     27         27         accept       reject        6.3477       5.7183       5.3246       13.7447     
5665       77     7          7          accept       reject        6.9574       8.4444       5.9566       12.3902     
5724       99     22         5          accept       reject        3.1969       3.6088       2.8568       8.5738      
5772       76     39         39         accept       reject        0.0672       0.9548       0.0664       1.5485      
5817       81     37         37         accept       reject        7.7644       11.1366      6.3005       18.7203     
5818       89     52         85         accept       reject        6.7891       33.5298      6.6083       34.7215     
5848       70     1          1          accept       reject        13.2164      29.7676      11.1359      30.5615     
5872       74     45         45         accept       reject        2.4566       11.6315      2.0634       13.8891     
5921       84     20         20         accept       reject        2.1397       12.1187      1.8617       14.1551     
5924       80     44         44         accept       reject        6.2329       6.9545       5.1963       11.1798     
5930       99     22         22         accept       reject        0.0672       2.3459       0.0668       4.1138      
5954       74     24         24         accept       reject        10.1627      9.5477       9.0506       18.8182     
5973       91     27         27         accept       reject        7.1094       3.8102       5.8305       7.3273      
5984       72     57         4          accept       reject        2.3634       1.3016       2.3444       3.7941      
5986       95     6          6          accept       reject        4.8557       15.3135      4.0315       20.6967     
6035       92     14         14         accept       reject        3.0159       3.8403       2.7311       4.6876      
6036       93     73         73         accept       reject        39.8773      34.4950      34.6813      45.5857     
6048       96     52         52         accept       reject        0.8560       2.7815       0.7522       3.0191      
6050       92     11         11         accept       reject        5.7440       19.3339      4.7932       23.4704     
6060       98     35         35         accept       reject        18.7516      21.4799      15.1254      21.6408     
6074       87     5          5          accept       reject        0.0672       4.5252       0.0664       4.9675      
6108       71     0          0          accept       reject        1.7529       4.2796       1.4857       4.6609      
6129       78     32         32         accept       reject        1.4909       2.2214       1.4210       7.0110      
6136       74     27         27         accept       reject        3.3042       6.9483       2.7926       10.3123     
6147       74     50         50         accept       reject        5.7718       3.3927       4.9372       5.1653      
6167       70     1          1          accept       reject        0.6928       9.2704       0.6392       17.4106     
6170       77     67         67         accept       reject        1.6407       1.2452       1.5171       2.3162      
6180       78     61         61         accept       reject        2.6542       1.5286       2.3225       3.5265      
6185       80     84         84         accept       reject        34.9207      21.9743      30.8594      38.2781     
6198       99     16         22         accept       reject        0.5398       3.2937       0.5168       4.9729      
6219       70     1          1          accept       reject        4.3306       4.9576       4.0103       6.9139      
6234       95     30         30         accept       reject        1.4687       4.6211       1.3066       6.0571      
6249       96     47         47         accept       reject        0.6713       2.4154       0.6036       2.6416      
6286       80     4          4          accept       reject        2.0473       11.0402      1.7049       11.8056     
6287       73     49         67         accept       reject        13.8859      11.0695      11.2068      11.0958     
6290       69     9          15         accept       reject        1.7760       1.7419       1.5830       4.9587      
6328       75     26         26         accept       reject        3.9630       3.2249       3.3499       6.7852      
6329       83     16         16         accept       reject        0.0671       0.8826       0.0669       1.8705      
6366       92     57         57         accept       reject        2.5352       4.9280       2.3299       8.0260      
6380       83     92         92         accept       reject        34.5227      33.0514      28.0299      35.7616     
6433       97     19         19         accept       reject        1.8994       3.2138       1.7652       6.8322      
6447       97     2          2          accept       reject        0.0671       0.9341       0.0665       2.0663      
6456       80     4          4          accept       reject        1.6303       11.3938      1.4184       12.5601     
6489       72     30         30         accept       reject        1.3910       10.4683      1.2027       14.9898     
6503       84     10         25         accept       reject        15.4476      13.0978      12.4999      16.2261     
6506       85     25         25         accept       reject        2.2920       14.0928      2.0317       25.8663     
6552       97     4          4          accept       reject        0.9412       12.8836      0.8685       14.3884     
6570       78     40         40         accept       reject        18.8103      15.6521      15.1465      15.7420     
6587       92     70         70         accept       reject        44.7357      36.9963      41.1828      37.9131     
6614       87     16         16         accept       reject        0.8998       2.6925       0.8313       3.6082      
6625       77     7          7          accept       reject        0.0671       4.8536       0.0671       6.1557      
6652       97     64         64         accept       reject        7.5206       15.7038      6.2938       17.4092     
6684       76     12         12         accept       reject        10.1390      14.8075      8.4230       24.3141     
6691       90     11         11         accept       reject        4.4539       15.8701      4.2891       22.8294     
6707       91     23         23         accept       reject        0.5052       15.2534      0.4712       15.8962     
6727       95     30         30         accept       reject        1.3067       0.9611       1.1732       1.1908      
6738       83     0          0          accept       reject        3.1650       2.8866       2.6190       3.6327      
6814       90     48         48         accept       reject        3.8017       8.3313       3.3242       9.8543      
6821       70     1          1          accept       reject        14.2121      29.2005      11.7778      30.4069     
6838       70     73         73         accept       reject        35.0936      30.5734      29.5255      45.9620     
6845       82     1          1          accept       reject        2.9316       3.7650       2.5590       7.1624      
6852       86     25         25         accept       reject        1.0435       8.8710       0.9135       12.5354     
6897       92     70         70         accept       reject        35.2118      30.1288      31.4264      36.0434     
6920       81     13         13         accept       reject        2.1226       2.5590       1.9308       4.2899      
6921       84     19         19         accept       reject        0.8493       3.8959       0.8005       8.1907      
6944       92     0          0          accept       reject        10.2076      16.6390      8.5232       20.8146     
6962       86     16         16         accept       reject        3.5730       4.2528       2.9375       4.3178      
6974       96     59         59         accept       reject        2.2149       3.9408       1.8393       4.9572      
6994       84     38         38         accept       reject        3.7030       9.9855       3.5966       17.4782     
7017       82     6          6          accept       reject        0.5384       3.9899       0.5041       5.3737      
7083       81     12         12         accept       reject        1.0666       19.5204      0.9734       22.0321     
7087       97     54         54         accept       reject        0.6604       4.9299       0.6382       6.7255      
7125       97     38         38         accept       reject        4.5395       8.5976       3.8524       9.5963      
7127       80     4          4          accept       reject        0.7484       7.3183       0.6656       7.4442      
7189       74     4          4          accept       reject        1.6314       7.3390       1.5234       16.0945     
7196       72     4          4          accept       reject        7.5618       10.1250      6.4015       15.3396     
7211       79     8          8          accept       reject        1.2738       1.5587       1.2179       6.5680      
7226       75     7          7          accept       reject        6.6220       13.9066      5.3829       21.2682     
7272       93     4          4          accept       reject        24.8946      19.9865      20.3823      33.4340     
7286       81     13         13         accept       reject        3.5197       20.1134      2.9427       23.2093     
7300       93     69         69         accept       reject        44.3149      30.4829      39.9234      50.3270     
7302       95     84         84         accept       reject        34.4130      20.8870      29.2705      30.7667     
7308       97     36         36         accept       reject        0.7592       2.8690       0.6835       3.9789      
7309       73     1          1          accept       reject        2.1026       9.9157       1.9759       17.5726     
7316       71     49         60         accept       reject        7.6158       5.5279       6.2375       5.8073      
7329       95     30         30         accept       reject        1.2335       12.1541      1.0589       14.2224     
7370       88     6          6          accept       reject        15.7146      11.9942      14.6414      25.3092     
7399       80     30         55         accept       reject        0.6443       8.9362       0.5909       9.2020      
7410       87     5          5          accept       reject        4.8471       16.9633      4.3800       20.5569     
7429       70     68         68         accept       reject        0.0672       0.9038       0.0670       2.3921      
7473       95     30         30         accept       reject        13.5641      11.2933      13.1279      22.3703     
7477       85     37         37         accept       reject        1.8774       12.1505      1.7571       19.0054     
7512       81     13         13         accept       reject        30.4380      20.1016      24.4572      32.3470     
7553       73     45         45         accept       reject        2.2471       3.2884       2.0155       5.6812      
7556       92     83         83         accept       reject        64.7439      41.1587      51.9251      57.6310     
7562       88     10         37         accept       reject        2.8373       3.8826       2.4982       8.0552      
7573       80     3          3          accept       reject        4.4186       2.7768       3.6172       2.9864      
7592       78     22         22         accept       reject        11.8400      7.5613       9.6067       8.3241      
7615       80     35         35         accept       reject        16.7993      18.2100      14.3537      21.2269     
7620       74     50         50         accept       reject        3.7333       8.2414       3.0723       17.5132     
7625       74     50         50         accept       reject        2.8326       13.5902      2.3474       13.7553     
7629       92     62         83         accept       reject        27.7745      27.3471      25.7918      42.7469     
7630       91     27         27         accept       reject        0.0672       1.2366       0.0666       3.8260      
7660       89     15         15         accept       reject        0.0672       9.1736       0.0664       15.2794     
7661       90     13         13         accept       reject        4.2502       24.2604      3.5867       25.5491     
7692       72     95         95         accept       reject        50.2874      40.6849      41.0416      41.8873     
7710       77     91         91         accept       reject        36.5990      20.9473      35.1623      38.7007     
7715       72     5          75         accept       reject        30.4501      20.0236      26.9533      26.7705     
7738       85     22         22         accept       reject        8.8121       9.8579       7.3023       16.1892     
7745       70     54         54         accept       reject        2.3441       7.7075       2.0047       10.6404     
7760       80     18         18         accept       reject        19.2383      13.9102      17.3153      29.1983     
7773       92     28         28         accept       reject        1.2477       4.7849       1.1238       9.8055      
7774       90     12         37         accept       reject        1.3581       0.7606       1.3380       2.0663      
