================================================================================
ARE_TrueReject_CE_FalseAccept - BALANCED Mode - Rejection Rate 0.60 - TAIL
================================================================================

Total cases: 282

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
8307       69     9          9          accept       reject        28.5842      15.9634      25.9315      50.1355     
8337       98     35         35         accept       reject        1.8821       3.6417       1.8412       3.8856      
8392       93     73         73         accept       reject        113.4692     78.8324      100.5550     88.8494     
8423       93     72         72         accept       reject        106.1042     56.5187      97.2648      87.3938     
8431       77     14         14         accept       reject        1.8767       12.7252      1.8573       12.8150     
8452       92     16         48         accept       reject        24.3470      10.1946      22.5578      14.1468     
8461       69     9          9          accept       reject        1.8804       10.6020      1.8501       23.1778     
8507       73     91         91         accept       reject        90.4887      48.8773      83.7205      58.5226     
8516       95     73         73         accept       reject        60.5432      49.2332      52.4211      64.7901     
8569       85     75         75         accept       reject        117.7745     80.1781      100.3838     85.4964     
8580       89     5          5          accept       reject        34.4810      43.0255      30.6225      46.7018     
8595       70     92         92         accept       reject        70.7102      50.6646      65.9552      70.5428     
8622       74     35         35         accept       reject        20.9016      19.1925      19.2978      19.3241     
8651       91     31         31         accept       reject        1.8770       5.3520       1.8493       7.4875      
8669       93     74         74         accept       reject        73.9502      47.9405      67.4176      63.6159     
8674       93     47         73         accept       reject        52.3018      31.4763      45.7441      44.0615     
8682       69     9          9          accept       reject        1.8821       4.0331       1.8384       11.3279     
8756       69     23         23         accept       reject        16.2210      19.5075      15.4536      25.4913     
8771       73     25         95         accept       reject        41.3939      55.6320      38.6751      64.8155     
8783       77     0          0          accept       reject        1.8798       8.3144       1.8360       16.9613     
8797       88     39         39         accept       reject        1.8797       1.7918       1.8347       3.0336      
8918       97     45         45         accept       reject        1.8752       8.7175       1.8428       20.8005     
8988       81     13         13         accept       reject        1.8795       15.4437      1.8547       24.9403     
9045       91     12         37         accept       reject        34.2059      13.9180      33.9033      17.7477     
9061       72     55         55         accept       reject        19.8182      7.8370       18.6620      8.0449      
9076       93     4          4          accept       reject        1.8805       1.7754       1.8478       4.8844      
9083       83     33         33         accept       reject        1.8806       2.9412       1.8493       7.1881      
9249       91     1          1          accept       reject        15.1929      18.8467      14.6267      34.5913     
9270       94     16         16         accept       reject        1.8822       1.8770       1.8347       3.2264      
9300       99     73         73         accept       reject        62.7746      48.7444      61.0420      67.6861     
9354       84     5          5          accept       reject        1.8788       2.1881       1.8429       6.1012      
9374       86     10         10         accept       reject        22.3169      22.8034      20.8708      26.5292     
9384       92     1          1          accept       reject        21.2720      17.9249      20.6695      29.8716     
9403       77     79         7          accept       reject        42.6763      24.7475      39.7002      31.4209     
9433       82     43         43         accept       reject        1.8649       3.4467       1.8540       5.7816      
9446       78     15         15         accept       reject        22.5171      11.8359      22.1624      29.4887     
9551       75     3          3          accept       reject        15.4320      10.8902      14.7456      23.6116     
9578       95     98         98         accept       reject        92.1232      44.8127      80.9972      48.7565     
9590       80     36         36         accept       reject        13.0737      14.8208      13.0155      17.1626     
9620       71     12         12         accept       reject        1.8816       6.7467       1.8481       14.5656     
9622       99     1          1          accept       reject        1.8816       4.4732       1.8352       18.1829     
9642       78     32         21         accept       reject        19.8737      20.9373      19.6486      24.5308     
9681       82     53         53         accept       reject        34.2882      24.1514      31.1331      24.7787     
9695       90     4          4          accept       reject        1.8823       2.4695       1.8367       11.0654     
9708       89     19         19         accept       reject        1.8465       1.6767       1.8413       1.9271      
9725       83     70         70         accept       reject        44.2463      31.6155      42.1420      51.5650     
9732       90     12         12         accept       reject        1.8738       5.6838       1.8453       14.9929     
9756       72     27         27         accept       reject        1.8661       1.5964       1.8610       4.1577      
9805       80     3          3          accept       reject        1.8780       1.8263       1.8398       3.1179      
9825       80     88         88         accept       reject        54.8347      31.1623      50.6597      41.6152     
9850       72     21         21         accept       reject        23.0729      14.6551      21.1161      17.0827     
9865       70     14         14         accept       reject        13.5637      12.9246      13.2998      25.2227     
9890       73     30         30         accept       reject        26.0906      17.5087      23.6322      23.4669     
9918       90     17         17         accept       reject        1.8705       1.8091       1.8357       2.8447      
9946       69     39         39         accept       reject        1.8504       4.4117       1.8501       11.6128     
