================================================================================
ARE_TrueReject_CE_FalseAccept - WORST Mode - Rejection Rate 0.20 - HEAD
================================================================================

Total cases: 549

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
1297       64     4          4          accept       reject        0.3277       1.1580       0.3257       1.3682      
1310       22     36         36         accept       reject        1.0143       0.7452       0.8900       1.6049      
1314       5      16         16         accept       reject        0.0070       1.4609       -0.0029      1.5875      
1319       49     23         23         accept       reject        10.5047      4.7204       9.0908       7.1730      
1325       6      7          7          accept       reject        0.0217       0.6136       0.0103       1.0036      
1334       38     34         29         accept       reject        0.8668       0.6497       0.6302       0.7048      
1337       63     10         10         accept       reject        0.0099       0.8219       -0.0035      0.9872      
1346       59     3          3          accept       reject        0.0129       0.5837       -0.0054      1.0485      
1352       33     27         27         accept       reject        0.0140       0.4596       0.0069       1.0318      
1359       65     36         36         accept       reject        0.0129       0.2880       -0.0006      0.2897      
1381       37     12         12         accept       reject        3.8112       5.3494       3.5373       5.6431      
1386       44     18         18         accept       reject        0.5636       1.3300       0.4611       1.9764      
1443       27     18         18         accept       reject        0.0221       1.0355       0.0120       1.5987      
1450       4      21         21         accept       reject        0.0178       1.0004       0.0139       1.0397      
1453       29     1          1          accept       reject        0.0896       0.7053       0.0602       1.1325      
1492       61     10         10         accept       reject        0.0129       0.3582       -0.0046      0.5172      
1493       31     4          4          accept       reject        0.0130       0.5477       -0.0057      0.7090      
1500       50     40         40         accept       reject        1.3763       1.3451       1.0211       3.0861      
1512       7      24         24         accept       reject        0.0446       1.0506       0.0318       1.7791      
1517       27     3          55         accept       reject        0.6068       1.3132       0.5361       2.6433      
1527       45     6          6          accept       reject        0.0121       0.6869       0.0087       1.8984      
1543       65     38         38         accept       reject        0.3247       1.2077       0.2699       2.1144      
1549       44     45         45         accept       reject        0.0386       1.8048       0.0276       2.0875      
1603       27     5          5          accept       reject        2.3817       2.9351       1.9480       4.5873      
1618       67     32         32         accept       reject        0.0366       0.5859       0.0284       0.6683      
1632       65     4          4          accept       reject        0.0126       0.7671       -0.0048      1.0952      
1656       45     16         16         accept       reject        0.0145       0.6265       0.0129       1.2496      
1676       43     0          0          accept       reject        7.7595       3.6376       6.0895       4.6496      
1681       47     56         56         accept       reject        0.3206       0.2507       0.2358       0.2821      
1682       46     20         20         accept       reject        0.1942       1.2812       0.1525       2.3344      
1689       29     37         37         accept       reject        0.0056       2.8984       0.0028       3.3032      
1701       61     22         22         accept       reject        0.0559       0.6707       0.0353       0.7777      
1705       44     1          1          accept       reject        0.0130       1.1935       -0.0045      1.7134      
1726       62     1          7          accept       reject        1.2058       0.9696       0.9668       1.2920      
1754       3      31         31         accept       reject        0.0073       0.5208       -0.0038      0.7777      
1755       54     66         66         accept       reject        0.5015       0.6341       0.4954       1.7096      
1757       45     2          2          accept       reject        0.6770       1.0197       0.6726       2.1614      
1764       54     29         29         accept       reject        5.9430       3.8634       4.9787       3.8877      
1767       14     18         18         accept       reject        0.0123       0.7219       -0.0029      2.1928      
1794       55     4          4          accept       reject        1.5344       1.1813       1.2179       1.4742      
1842       57     67         67         accept       reject        0.1799       0.2522       0.1482       0.5712      
1914       4      18         3          accept       reject        3.9853       1.8195       3.5135       2.0565      
1917       24     9          9          accept       reject        0.1353       1.1005       0.1093       1.8077      
1924       65     20         20         accept       reject        0.0466       1.3561       0.0442       2.1860      
1929       65     3          3          accept       reject        2.5547       1.3649       1.9027       1.6585      
1930       22     28         28         accept       reject        10.8420      5.6498       8.0792       7.3871      
1934       4      27         27         accept       reject        0.1962       0.3279       0.1537       0.3913      
1940       64     3          3          accept       reject        0.0130       0.3907       -0.0055      0.7251      
1960       67     15         15         accept       reject        2.9185       3.7442       2.1600       4.3472      
1965       66     4          4          accept       reject        0.2569       2.0315       0.2120       2.7614      
1983       2      1          1          accept       reject        0.0130       1.8154       -0.0044      2.8891      
1987       51     15         15         accept       reject        2.2574       1.2067       1.8968       1.4669      
1994       42     4          4          accept       reject        1.0500       1.8267       1.0013       1.8770      
2009       63     6          6          accept       reject        0.7634       1.8525       0.5535       2.3186      
2109       10     9          9          accept       reject        0.0130       0.2999       -0.0039      0.4800      
2127       50     2          2          accept       reject        0.0128       0.6275       -0.0053      1.0208      
2170       11     35         35         accept       reject        2.8049       1.2975       2.0500       2.3494      
2175       53     0          0          accept       reject        0.2309       2.6729       0.1781       3.1197      
2200       51     12         12         accept       reject        0.3665       2.4033       0.2911       2.7136      
2281       38     1          1          accept       reject        0.1146       0.5532       0.0941       1.4139      
2318       65     4          4          accept       reject        0.8200       2.0480       0.6782       3.4110      
2351       25     5          5          accept       reject        0.0384       1.6575       0.0332       3.1569      
2365       6      36         36         accept       reject        2.3127       1.1105       2.0821       1.6448      
2374       31     19         19         accept       reject        0.0117       0.2801       -0.0057      0.3394      
2377       32     1          1          accept       reject        0.0130       0.4872       0.0000       0.5712      
2387       61     10         10         accept       reject        0.0130       0.9535       -0.0057      1.7448      
2403       26     24         24         accept       reject        0.0865       0.7539       0.0641       1.4359      
2413       49     21         21         accept       reject        0.0781       0.4158       0.0691       0.7469      
2480       55     4          4          accept       reject        0.0122       1.6540       0.0006       1.8710      
2515       54     6          6          accept       reject        2.0029       1.4442       1.4925       2.1350      
2542       16     5          5          accept       reject        0.0128       1.0366       0.0008       1.4847      
2543       64     2          2          accept       reject        0.5184       1.1012       0.3951       2.1077      
2588       68     12         12         accept       reject        0.0983       2.6011       0.0671       2.9806      
2614       19     4          4          accept       reject        0.0114       1.6220       -0.0036      1.7750      
2619       66     4          4          accept       reject        0.1410       1.6370       0.1221       2.2881      
2630       12     5          45         accept       reject        0.0758       0.9267       0.0747       2.1953      
2640       50     2          2          accept       reject        0.0122       1.1057       -0.0020      2.2095      
2656       10     22         22         accept       reject        0.0128       0.3417       -0.0015      0.7178      
2679       40     12         12         accept       reject        0.2985       2.2836       0.2377       3.1279      
2704       63     34         34         accept       reject        0.0781       0.3737       0.0738       0.3949      
2753       56     3          3          accept       reject        4.5147       3.7273       4.1102       5.6173      
2754       32     67         67         accept       reject        0.2686       0.5064       0.2007       0.5867      
2755       46     16         16         accept       reject        0.0126       0.8512       -0.0005      0.9615      
2815       22     26         26         accept       reject        1.8574       4.5653       1.3837       4.9835      
2869       41     20         20         accept       reject        0.3460       1.3188       0.2762       1.6917      
2912       27     38         38         accept       reject        0.0114       0.5922       -0.0049      1.1661      
2939       18     1          1          accept       reject        0.1584       0.3021       0.1258       0.4636      
2947       67     30         30         accept       reject        0.0366       1.1265       0.0308       1.3158      
2959       50     4          4          accept       reject        0.0727       1.0958       0.0576       1.1972      
2966       7      25         24         accept       reject        0.4698       0.4122       0.3771       0.5546      
2980       51     54         54         accept       reject        2.4524       2.0161       1.7975       2.2236      
2984       66     22         22         accept       reject        0.4021       1.3412       0.3768       1.4215      
3007       23     71         73         accept       reject        18.0470      9.6454       17.8563      11.3127     
3047       44     45         45         accept       reject        0.3987       0.7997       0.2972       0.9659      
3058       55     30         30         accept       reject        0.6610       1.3720       0.4962       3.9096      
3084       59     12         12         accept       reject        0.0124       1.4495       -0.0024      2.0019      
3209       10     45         45         accept       reject        0.0119       2.1346       0.0032       2.4221      
3224       62     7          7          accept       reject        0.7575       1.3379       0.6746       1.9955      
3230       41     11         11         accept       reject        1.6447       4.6715       1.5089       5.4168      
3344       57     0          0          accept       reject        0.0126       0.9393       -0.0012      1.3863      
3348       10     31         31         accept       reject        0.0587       1.2527       0.0559       2.1072      
3357       60     12         12         accept       reject        0.6943       2.0891       0.5022       3.0384      
3379       42     4          4          accept       reject        0.0130       0.4568       -0.0056      0.5937      
3383       68     18         18         accept       reject        0.4798       0.9177       0.4296       1.3313      
3421       53     0          0          accept       reject        3.8692       4.0859       2.9674       4.6332      
3443       36     1          1          accept       reject        0.1615       1.6540       0.1193       3.2736      
3445       41     27         27         accept       reject        0.0130       1.1292       0.0004       1.6903      
3454       65     14         14         accept       reject        0.0121       1.0511       0.0039       1.6679      
3463       25     5          5          accept       reject        0.0116       0.3448       -0.0056      0.5365      
3509       43     15         15         accept       reject        0.0233       0.4409       0.0146       1.0693      
3517       65     15         15         accept       reject        5.5297       2.8504       4.2545       4.1505      
3554       62     51         51         accept       reject        2.1198       0.7199       1.6423       1.1732      
3565       66     19         19         accept       reject        0.0620       1.2440       0.0565       1.3170      
3571       68     12         12         accept       reject        0.1166       0.5384       0.0916       1.3789      
3579       39     22         22         accept       reject        0.0129       0.5750       -0.0056      1.5392      
3589       32     26         26         accept       reject        2.2558       2.5836       1.8234       3.8515      
3590       19     15         15         accept       reject        0.0114       0.2513       -0.0044      0.9588      
3597       43     4          4          accept       reject        0.1301       0.4611       0.1240       0.8418      
3658       38     31         31         accept       reject        0.1989       0.4936       0.1484       0.9291      
3739       65     56         75         accept       reject        3.8439       5.8591       3.8434       8.0402      
3746       31     33         33         accept       reject        0.0111       0.2360       0.0027       0.3152      
3748       48     6          6          accept       reject        0.1183       0.3748       0.0955       0.4104      
3782       24     44         44         accept       reject        0.6880       0.4542       0.5184       0.5742      
3799       44     10         10         accept       reject        0.9410       3.9002       0.7498       3.9037      
3824       50     21         95         accept       reject        6.4698       6.7393       6.3882       7.6485      
3843       67     23         23         accept       reject        0.0257       1.3032       0.0132       1.6396      
3880       63     4          4          accept       reject        0.1246       0.4694       0.0854       0.5411      
3882       44     27         27         accept       reject        0.0428       0.1700       0.0383       0.4547      
3883       44     45         45         accept       reject        0.8946       1.1878       0.7286       1.2715      
3885       53     9          9          accept       reject        0.0128       0.9203       -0.0011      1.3289      
3893       48     22         22         accept       reject        0.1111       1.8296       0.1070       2.0090      
3909       68     12         12         accept       reject        0.0157       0.9138       0.0073       1.3448      
3920       37     3          3          accept       reject        0.0124       1.0306       -0.0054      1.4206      
3922       64     15         15         accept       reject        0.0128       0.3254       -0.0051      0.3346      
3943       26     24         24         accept       reject        0.1190       1.8328       0.0859       2.0662      
3958       57     0          0          accept       reject        0.0130       0.8113       -0.0051      1.0126      
3982       65     4          4          accept       reject        3.2464       3.9108       2.4734       4.3880      
3983       64     4          55         accept       reject        0.0421       0.2971       0.0366       0.3178      
4003       34     3          3          accept       reject        0.0102       0.4233       0.0035       0.4500      
4020       32     5          5          accept       reject        0.2276       2.1886       0.1747       3.1561      
4050       2      11         11         accept       reject        0.0223       2.1205       0.0162       2.8940      
4051       45     29         29         accept       reject        0.0122       0.8925       0.0086       1.1615      
4059       19     3          3          accept       reject        0.0347       0.8352       0.0204       0.8634      
4065       9      19         19         accept       reject        0.0268       0.4052       0.0259       0.7325      
4070       14     6          6          accept       reject        0.0143       0.3535       0.0055       0.3609      
4085       62     1          1          accept       reject        4.8039       4.3056       4.4042       6.5158      
4089       47     33         33         accept       reject        0.5677       0.5915       0.4391       0.7308      
4117       38     11         11         accept       reject        0.0118       0.3881       -0.0041      0.4815      
4119       65     67         67         accept       reject        0.0175       0.8216       0.0160       1.6376      
4134       37     25         25         accept       reject        1.6503       1.7907       1.4117       3.0679      
4146       45     14         14         accept       reject        1.6343       1.2259       1.4222       2.3786      
4154       44     45         45         accept       reject        0.0104       2.8569       -0.0038      3.1812      
4176       46     15         15         accept       reject        0.0623       0.2275       0.0413       0.2553      
4236       65     36         36         accept       reject        1.0517       1.5037       1.0393       3.6900      
4243       66     10         10         accept       reject        3.1313       1.8655       2.2884       2.0749      
4261       49     55         55         accept       reject        0.6707       1.8374       0.5420       2.0175      
4263       29     19         19         accept       reject        2.1691       3.7433       1.6001       4.2227      
4265       46     32         32         accept       reject        1.5173       1.9779       1.3356       3.4920      
4269       51     46         46         accept       reject        5.0184       2.1343       4.1209       2.6718      
4277       34     2          2          accept       reject        0.0129       0.9144       -0.0015      0.9941      
4288       29     18         18         accept       reject        0.3781       1.4086       0.2800       1.8188      
4302       50     3          3          accept       reject        3.7371       3.9393       3.0463       4.1312      
4316       58     13         13         accept       reject        0.0167       0.9000       0.0106       1.1402      
4338       32     2          2          accept       reject        0.1368       0.2434       0.1176       0.5615      
4352       43     80         80         accept       reject        22.9395      9.8944       17.1640      11.5462     
4373       51     3          3          accept       reject        0.2288       0.2635       0.1625       0.3697      
4397       29     51         51         accept       reject        0.4008       1.7440       0.3504       2.2315      
4414       14     4          4          accept       reject        0.0706       4.9751       0.0600       5.1544      
4480       5      57         57         accept       reject        0.0985       0.3691       0.0874       0.4620      
4509       38     27         27         accept       reject        0.0101       0.6932       0.0069       1.9379      
4514       51     15         15         accept       reject        0.0491       0.3195       0.0428       0.5012      
4523       50     25         25         accept       reject        0.8494       1.8158       0.6752       2.9217      
4532       63     3          3          accept       reject        0.0882       0.5291       0.0602       0.5774      
4545       38     63         63         accept       reject        0.5729       0.9710       0.4544       1.1293      
4565       47     27         27         accept       reject        0.0109       1.1500       -0.0013      1.5543      
4583       59     18         18         accept       reject        0.4928       1.0058       0.3960       1.4245      
4587       62     54         54         accept       reject        1.8628       6.4503       1.5337       6.4523      
4618       66     3          3          accept       reject        0.0129       0.3661       -0.0050      0.7058      
4672       45     18         18         accept       reject        0.2068       0.5605       0.1456       0.6404      
4685       59     33         33         accept       reject        0.0872       1.7108       0.0768       1.7437      
4699       5      25         25         accept       reject        0.0128       0.8171       -0.0032      1.2258      
4704       22     48         48         accept       reject        0.0687       1.6483       0.0604       2.1923      
4707       32     67         67         accept       reject        0.0123       0.4506       0.0051       0.5708      
4723       60     25         25         accept       reject        0.3708       3.1832       0.3213       3.8322      
4739       49     27         27         accept       reject        7.6991       4.0238       5.7967       5.2113      
4760       0      1          1          accept       reject        1.0263       3.8880       0.7580       4.3411      
4778       63     4          4          accept       reject        0.0247       0.6335       0.0219       0.8479      
4780       57     22         22         accept       reject        0.0128       0.2426       -0.0057      0.3020      
4783       32     11         11         accept       reject        0.4826       0.5435       0.3568       1.0223      
4787       43     37         50         accept       reject        0.2397       0.8596       0.1855       1.0626      
4798       40     25         25         accept       reject        6.3655       5.8730       5.6211       8.0694      
4832       54     0          0          accept       reject        0.0070       0.3603       -0.0028      0.5069      
4833       36     3          3          accept       reject        0.0109       0.2871       0.0011       0.3737      
4838       39     22         22         accept       reject        0.0276       0.9816       0.0258       1.4150      
4862       46     11         11         accept       reject        0.0099       1.3346       -0.0053      2.1499      
4870       58     13         13         accept       reject        0.4482       4.2667       0.3299       5.1287      
4871       55     3          3          accept       reject        0.0129       0.3459       -0.0004      0.5776      
4878       34     1          1          accept       reject        0.1249       2.5822       0.1137       2.7002      
4885       25     5          20         accept       reject        0.0396       1.7125       0.0268       2.4810      
4887       12     13         13         accept       reject        0.4824       1.9273       0.3633       2.2473      
4894       15     11         11         accept       reject        0.0105       0.2794       0.0063       0.5568      
4901       64     18         18         accept       reject        2.0184       1.3893       1.9100       2.2309      
4928       40     37         37         accept       reject        0.0123       0.3829       -0.0047      0.4959      
4943       42     27         27         accept       reject        1.7738       3.8346       1.3031       3.9031      
4946       14     7          77         accept       reject        5.7057       5.4922       5.4005       7.1631      
4948       57     67         32         accept       reject        1.5911       0.8310       1.4505       1.3493      
4953       45     10         10         accept       reject        0.1150       1.1368       0.1131       2.0312      
5036       33     3          59         accept       reject        3.5776       1.3501       3.4883       1.9060      
5055       63     6          6          accept       reject        0.0130       0.2892       -0.0057      0.3437      
5057       41     26         26         accept       reject        0.6094       4.8187       0.6013       5.1772      
5085       14     6          6          accept       reject        0.0563       0.6378       0.0502       0.9013      
5128       19     21         21         accept       reject        0.0134       0.5392       0.0066       0.9595      
5252       21     3          3          accept       reject        0.0170       1.3421       0.0083       1.8271      
5268       55     30         30         accept       reject        2.6767       1.4875       2.4755       3.4120      
5273       32     4          4          accept       reject        0.0119       0.2997       -0.0025      0.6552      
5285       15     35         35         accept       reject        0.2513       1.3543       0.1953       1.5415      
5292       14     2          2          accept       reject        0.2017       0.7127       0.1950       2.0339      
5322       3      2          2          accept       reject        0.1751       2.1619       0.1483       3.5629      
5330       44     65         65         accept       reject        0.3383       0.4736       0.2809       0.7344      
5354       51     14         14         accept       reject        0.0090       1.3766       -0.0055      2.0509      
5388       67     10         10         accept       reject        0.0129       1.5245       0.0031       2.0256      
5396       64     3          4          accept       reject        0.0069       0.5887       0.0041       0.7790      
5424       44     10         10         accept       reject        0.1055       0.5560       0.1015       0.8251      
5500       67     3          3          accept       reject        0.2182       1.2705       0.2107       1.3643      
5503       55     9          9          accept       reject        0.0548       1.7768       0.0429       3.2522      
5509       40     20         20         accept       reject        0.4134       0.4430       0.3676       0.9133      
5510       66     11         11         accept       reject        4.1012       1.6515       3.3164       2.5263      
5521       45     2          2          accept       reject        0.1509       0.5763       0.1316       1.0331      
5546       45     6          63         accept       reject        0.2528       0.3789       0.2358       0.4338      
5599       44     10         10         accept       reject        0.0112       3.6054       -0.0034      4.0577      
5654       13     58         58         accept       reject        0.0353       1.0030       0.0233       1.4003      
5700       2      3          3          accept       reject        0.6523       1.7802       0.5597       1.9237      
5741       40     9          9          accept       reject        0.0130       0.3452       -0.0057      0.4375      
5754       59     73         95         accept       reject        17.6862      10.3167      14.3834      10.7721     
5769       2      39         39         accept       reject        0.0129       0.8875       -0.0032      0.9576      
5783       65     63         63         accept       reject        0.9574       0.9507       0.7056       1.3809      
5819       42     87         87         accept       reject        14.3501      5.7845       11.9939      9.7672      
5838       51     33         33         accept       reject        0.0117       1.0346       -0.0039      1.1086      
5843       38     3          66         accept       reject        1.6155       1.7869       1.2052       2.0876      
5858       14     54         54         accept       reject        0.0127       1.2206       0.0051       1.6833      
5866       54     3          3          accept       reject        0.0079       0.5163       -0.0012      0.6042      
5881       26     45         45         accept       reject        0.0056       0.7924       -0.0054      1.0838      
5896       34     1          1          accept       reject        0.0288       0.4333       0.0249       0.5770      
5903       46     15         15         accept       reject        0.0423       0.6920       0.0331       1.4988      
5908       31     21         21         accept       reject        0.0121       1.0201       0.0022       1.6103      
5925       59     52         52         accept       reject        0.7836       0.9645       0.5709       1.3759      
5953       68     12         12         accept       reject        0.1235       1.7722       0.0877       2.1735      
5962       32     3          3          accept       reject        0.0111       0.4877       0.0036       0.7704      
5996       11     2          2          accept       reject        0.0123       1.2785       -0.0044      1.7156      
6029       55     3          3          accept       reject        0.0130       2.8843       -0.0056      3.3279      
6051       16     9          9          accept       reject        4.7628       3.3211       3.4781       3.9913      
6076       36     28         28         accept       reject        0.0075       0.2133       -0.0038      0.3953      
6080       34     15         15         accept       reject        0.1565       1.0086       0.1554       1.5938      
6113       66     64         64         accept       reject        0.0959       0.2708       0.0790       0.5425      
6118       27     4          4          accept       reject        0.5579       0.9754       0.5008       1.1995      
6121       7      4          14         accept       reject        0.3763       0.3674       0.2964       0.4254      
6142       50     59         59         accept       reject        0.0130       0.3395       -0.0023      0.4612      
6148       36     2          2          accept       reject        0.0111       1.1167       -0.0009      1.9392      
6152       51     14         14         accept       reject        2.5372       1.2075       1.8798       1.5101      
6177       50     2          2          accept       reject        0.0128       0.6192       -0.0041      0.9941      
6192       50     1          1          accept       reject        0.3665       1.0527       0.2941       2.2402      
6210       8      42         42         accept       reject        0.0075       0.2403       -0.0040      0.4266      
6276       65     64         64         accept       reject        1.3369       1.9990       1.1719       2.4636      
6298       39     84         84         accept       reject        12.4916      6.3648       9.1939       8.3708      
6308       33     4          4          accept       reject        0.1505       0.2582       0.1119       0.3023      
6310       3      15         31         accept       reject        0.0054       0.1768       -0.0034      0.2133      
6313       47     6          6          accept       reject        0.0128       0.6310       0.0038       0.7397      
6347       44     2          2          accept       reject        0.0126       0.5679       -0.0028      1.2285      
6365       67     6          6          accept       reject        0.6779       0.8248       0.4918       1.4134      
6397       14     18         18         accept       reject        0.0120       0.6856       0.0038       0.9080      
6416       48     41         41         accept       reject        0.0906       0.3660       0.0737       0.3996      
6455       44     26         26         accept       reject        0.0092       2.7545       0.0011       3.8257      
6486       14     10         10         accept       reject        1.1301       3.1129       0.9005       3.5533      
6505       34     26         26         accept       reject        0.2438       0.2838       0.1775       0.5819      
6514       25     12         12         accept       reject        0.0109       2.4767       0.0090       2.5974      
6534       35     2          2          accept       reject        0.0127       0.2436       -0.0054      0.3023      
6539       3      4          4          accept       reject        0.0127       0.4502       -0.0048      0.9321      
6554       18     59         96         accept       reject        10.9796      5.8025       8.1097       6.9428      
6566       50     4          4          accept       reject        4.9526       5.2094       4.9238       6.7429      
6575       51     1          1          accept       reject        4.0487       1.7384       3.5909       3.6598      
6580       55     15         15         accept       reject        1.3489       0.6173       1.1785       0.9636      
6581       50     14         98         accept       reject        6.6967       4.2958       5.8200       5.7037      
6609       63     27         27         accept       reject        0.0125       1.2723       0.0002       1.5811      
6623       36     5          5          accept       reject        0.0274       0.3304       0.0165       0.6008      
6645       19     4          4          accept       reject        0.0124       2.5332       0.0113       3.2063      
6648       64     4          4          accept       reject        0.0485       0.8472       0.0361       1.7322      
6653       58     25         25         accept       reject        1.8990       2.2119       1.7023       2.9455      
6678       55     19         19         accept       reject        0.0589       1.2862       0.0401       1.8235      
6679       51     3          3          accept       reject        1.1715       0.9368       0.9709       1.3295      
6695       39     5          44         accept       reject        0.7729       0.5567       0.6780       0.8662      
6722       67     32         32         accept       reject        0.0130       1.3619       0.0040       2.6489      
6736       49     21         21         accept       reject        5.7426       3.3988       4.4858       3.7996      
6743       41     13         13         accept       reject        0.0473       0.6083       0.0308       0.6913      
6771       66     3          3          accept       reject        0.0129       0.4047       -0.0040      0.4295      
6810       68     33         33         accept       reject        0.0130       0.4516       -0.0056      0.6500      
6855       32     26         26         accept       reject        2.5820       3.2041       2.3114       3.3350      
6856       38     26         26         accept       reject        5.7501       2.5830       4.6275       3.0475      
6885       32     11         11         accept       reject        0.0127       0.4128       -0.0049      0.7004      
6912       57     28         28         accept       reject        0.8838       3.0447       0.7092       3.2782      
6965       51     1          1          accept       reject        0.4547       0.5890       0.4509       0.7595      
6998       39     25         25         accept       reject        0.0118       1.1985       -0.0056      1.2478      
7002       64     1          1          accept       reject        7.7785       5.3199       5.8426       6.9029      
7029       49     1          1          accept       reject        1.7797       2.2062       1.3594       3.8378      
7034       61     22         22         accept       reject        0.0254       0.3438       0.0187       0.4061      
7040       26     45         45         accept       reject        0.0111       0.6956       -0.0056      1.0465      
7085       64     4          4          accept       reject        0.3507       3.3422       0.3398       3.6836      
7112       50     5          5          accept       reject        0.0156       1.1063       0.0098       2.4339      
7129       62     1          1          accept       reject        0.0128       0.7918       -0.0034      0.9980      
7138       19     3          3          accept       reject        0.0112       1.2751       0.0017       1.6640      
7141       34     4          38         accept       reject        0.0567       0.1746       0.0361       0.2153      
7162       32     42         42         accept       reject        1.9606       4.0613       1.5007       4.7598      
7182       41     14         14         accept       reject        5.3417       4.0515       3.9894       5.2377      
7227       41     48         48         accept       reject        0.0123       0.7735       -0.0046      0.9813      
7233       14     18         18         accept       reject        0.0128       1.0593       0.0034       1.1673      
7240       35     36         36         accept       reject        0.2234       0.6981       0.1865       1.8982      
