================================================================================
ARE_TrueAccept_CE_FalseReject - WORST Mode - Rejection Rate 0.20 - HEAD
================================================================================

Total cases: 133

Sample     True   CE Pred    ARE Pred   CE Decision  ARE Decision  CE MaxRew    ARE MaxRew   CE Thresh    ARE Thresh  
2952       11     11         11         reject       accept        0.0807       1.2972       0.1444       1.2955      
2994       16     16         16         reject       accept        0.0750       2.8613       0.1236       1.9834      
3026       13     13         13         reject       accept        0.1422       0.3583       0.1461       0.3086      
3046       12     12         12         reject       accept        0.0081       4.3220       0.0189       2.9641      
3225       57     57         57         reject       accept        0.2192       0.3324       0.2417       0.0986      
3281       6      6          6          reject       accept        2.2600       8.2944       3.4038       6.6133      
3294       63     63         63         reject       accept        0.0343       2.1685       0.0502       1.6945      
3392       49     49         49         reject       accept        0.0694       0.3543       0.1145       0.2755      
3403       56     56         56         reject       accept        0.2693       0.3606       0.3778       0.0659      
3406       62     62         62         reject       accept        0.6128       2.4071       0.8255       2.3888      
3528       21     21         21         reject       accept        0.0713       0.2653       0.0871       0.1151      
3548       9      9          9          reject       accept        0.0260       0.3665       0.0515       0.0051      
3664       65     65         65         reject       accept        0.6745       1.1093       0.7110       0.8732      
3709       4      4          4          reject       accept        0.0187       1.1364       0.0307       0.6392      
3718       38     38         38         reject       accept        0.1002       4.5478       0.2052       3.1366      
3752       0      0          0          reject       accept        0.8601       3.1536       0.8645       2.3257      
3753       5      5          5          reject       accept        0.0308       0.3591       0.0401       0.0984      
3822       56     56         56         reject       accept        8.3187       2.6915       9.2802       2.3376      
3859       38     38         38         reject       accept        0.0567       5.6482       0.1126       3.7144      
3862       1      1          1          reject       accept        0.1436       3.4781       0.1765       3.1414      
3870       57     57         57         reject       accept        0.1580       0.2822       0.1845       0.0383      
4028       48     48         48         reject       accept        0.3208       2.0033       0.3263       1.1642      
4083       59     59         59         reject       accept        0.4625       0.2620       0.6632       0.1730      
4160       49     49         49         reject       accept        0.0741       0.2869       0.0843       0.2025      
4290       19     19         19         reject       accept        0.0244       0.3000       0.0317       0.1405      
4344       27     27         27         reject       accept        2.8738       1.2322       3.0929       0.9790      
4434       13     13         13         reject       accept        0.0363       4.5329       0.0602       3.6758      
4464       13     13         13         reject       accept        0.0377       0.6172       0.0445       0.4902      
4573       28     28         28         reject       accept        0.0650       0.3650       0.0710       0.0729      
4614       24     24         24         reject       accept        0.6310       6.6524       0.9477       4.8802      
4664       28     28         28         reject       accept        0.0450       0.2924       0.0468       0.0142      
4708       9      9          9          reject       accept        0.4184       4.3105       0.5779       3.1850      
4719       12     12         12         reject       accept        0.1617       2.0347       0.2480       1.9565      
4753       32     32         32         reject       accept        0.0266       0.3683       0.0409       0.0030      
4866       68     68         68         reject       accept        0.0128       0.3651       0.0181       0.0326      
4959       40     40         40         reject       accept        0.0556       0.3692       0.0663       -0.0088     
4977       62     62         62         reject       accept        0.0146       5.0236       0.0172       2.9125      
5134       23     23         23         reject       accept        0.0145       0.3614       0.0218       0.0797      
5135       28     28         28         reject       accept        0.0655       0.3112       0.0819       -0.0094     
5177       36     36         36         reject       accept        0.0475       0.2996       0.0696       -0.0123     
5192       49     49         49         reject       accept        0.0270       0.8872       0.0310       0.7126      
5213       30     30         30         reject       accept        0.1408       8.5740       0.1567       4.8860      
5261       3      3          3          reject       accept        0.0198       1.1917       0.0267       0.8918      
5274       21     21         21         reject       accept        3.4784       1.1200       4.1272       1.0130      
5353       29     29         29         reject       accept        0.3531       5.9145       0.3672       3.9929      
5358       56     56         56         reject       accept        0.0496       0.3636       0.0515       -0.0112     
5458       42     42         42         reject       accept        0.1935       4.2208       0.2205       2.4405      
5507       14     14         14         reject       accept        0.1995       0.3655       0.2586       0.0927      
5612       48     48         48         reject       accept        0.0739       0.3764       0.0787       0.2474      
5658       62     62         62         reject       accept        0.3740       2.0757       0.7563       2.0194      
5678       56     56         56         reject       accept        0.0264       0.3581       0.0278       0.0041      
5797       46     46         46         reject       accept        0.0372       5.0352       0.0530       3.7313      
5809       54     54         54         reject       accept        0.0258       6.4269       0.0283       4.3549      
5890       50     50         50         reject       accept        0.1264       0.4547       0.1559       0.3234      
5958       1      1          1          reject       accept        0.0181       0.6267       0.0272       0.5025      
5976       28     28         28         reject       accept        0.0199       3.6829       0.0208       2.2900      
6106       56     56         56         reject       accept        0.0508       0.3521       0.0556       0.2329      
6131       39     39         39         reject       accept        0.1075       0.2452       0.1168       0.0772      
6134       39     39         39         reject       accept        1.0466       3.5339       1.8977       2.7683      
6156       4      4          4          reject       accept        0.0530       0.4229       0.0637       0.2336      
6368       5      5          5          reject       accept        0.0173       0.3405       0.0218       0.0063      
6372       45     45         45         reject       accept        0.0295       2.1784       0.0328       1.8271      
6420       40     40         40         reject       accept        0.0412       0.3579       0.0413       0.1502      
6541       7      7          7          reject       accept        0.0717       0.2897       0.0765       0.1310      
6549       18     18         18         reject       accept        0.1175       0.2650       0.1825       0.1660      
6586       33     33         33         reject       accept        0.0630       3.1311       0.1096       2.2252      
6637       44     44         44         reject       accept        0.0116       0.3354       0.0140       0.0809      
6671       28     28         28         reject       accept        0.0116       0.3451       0.0132       -0.0229     
6811       66     66         66         reject       accept        9.0984       4.7619       11.0822      3.7875      
6842       1      1          1          reject       accept        0.2147       5.3972       0.2423       3.6317      
6906       54     54         54         reject       accept        0.0258       0.3587       0.0309       0.1436      
7073       14     14         14         reject       accept        0.3452       0.9282       0.3482       0.6296      
7205       27     27         27         reject       accept        0.1159       0.3499       0.2092       0.0570      
7237       45     45         45         reject       accept        0.0377       0.5563       0.0678       0.5070      
7335       40     40         40         reject       accept        0.0254       0.3641       0.0355       0.0956      
7350       57     57         57         reject       accept        0.0724       0.3393       0.1325       0.0308      
7450       56     56         56         reject       accept        0.9030       0.3571       1.0193       0.2556      
7649       68     68         68         reject       accept        0.0124       0.3346       0.0124       0.0468      
7709       33     33         33         reject       accept        0.0536       4.3386       0.0725       2.3598      
7764       40     40         40         reject       accept        0.6122       0.9327       0.6553       0.7772      
7973       34     34         34         reject       accept        0.0202       0.3656       0.0240       0.0487      
8047       26     26         26         reject       accept        0.4558       1.0212       0.5285       0.7935      
8064       31     31         31         reject       accept        0.0147       1.3955       0.0153       1.2787      
8290       68     68         68         reject       accept        0.1254       5.0618       0.1297       3.6813      
8397       43     43         43         reject       accept        0.0497       0.3581       0.0502       0.1757      
8400       4      4          4          reject       accept        1.4565       0.6156       1.5140       0.4488      
8726       53     53         53         reject       accept        0.0615       0.3603       0.0703       0.1463      
8758       26     26         26         reject       accept        0.1233       0.3594       0.1665       0.0911      
8855       62     62         62         reject       accept        2.6505       1.7318       3.7454       1.7004      
8939       57     57         57         reject       accept        0.0780       0.3671       0.0891       -0.0006     
8963       2      2          2          reject       accept        1.6833       7.9412       1.8723       6.2191      
9024       21     21         21         reject       accept        0.5687       0.3408       0.8045       0.1956      
9040       19     19         19         reject       accept        0.0315       1.5278       0.0655       1.2587      
9109       43     43         43         reject       accept        0.0149       0.3065       0.0150       -0.0074     
9176       38     38         38         reject       accept        0.0143       0.2924       0.0251       0.0318      
9252       13     13         13         reject       accept        0.0130       0.3709       0.0143       0.3656      
9263       26     26         26         reject       accept        0.0395       0.3147       0.0475       0.0829      
9285       3      3          3          reject       accept        0.0207       0.2259       0.0226       0.1204      
9461       30     30         30         reject       accept        0.0150       2.2797       0.0182       1.6654      
9851       50     50         50         reject       accept        0.0950       3.4496       0.1115       2.4085      
9933       43     43         43         reject       accept        1.1425       12.9925      1.2233       7.8682      
